dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,src_10.0.0.1,src_10.0.0.10,src_10.0.0.2,src_10.0.0.3,src_10.0.0.4,src_10.0.0.5,src_10.0.0.6,src_10.0.0.7,src_10.0.0.8,src_10.0.0.9,dst_10.0.0.1,dst_10.0.0.10,dst_10.0.0.2,dst_10.0.0.3,dst_10.0.0.4,dst_10.0.0.5,dst_10.0.0.6,dst_10.0.0.7,dst_10.0.0.8,dst_10.0.0.9,Protocol_ICMP,Protocol_TCP,Protocol_UDP,label
27618,2,908,88984,931,401000000,931000000000.0,7,2790,29,2842,0,1,1,96808,135552802,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31693,2,76747,4451326,252,375000000,252000000000.0,7,18351,8375,485750,279,1,1,6135348,146357662,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42275,2,94638,6246812,311,270000000,311000000000.0,4,13231,5686,375456,189,1,1,469131913,34047762,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2979,2,123625,128817250,447,485000000,447000000000.0,2,4440,7356,7664952,245,0,1,3590,4010,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7537,2,12595,831646,52,217000000,52217000000.0,5,12130,7442,491208,248,1,3,5858710,145576056,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6522,2,558,54684,571,534000000,572000000000.0,6,3421,29,2842,0,0,2,5835,135462052,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9996,2,118542,126365772,263,123000000,263000000000.0,4,1931,13532,14425112,451,0,4,3833,213686405,0,4704.0,4704.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2799,2,29424,31365984,65,86000000,65086000000.0,5,4440,13309,14187394,443,0,2,3413,3833,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31543,1,80096,5286636,260,491000000,260000000000.0,11,18351,9825,648510,327,1,1,311333726,16355606,12290,804.0,13094.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2488,2,21186,22584276,46,393000000,46393000000.0,2,219,13632,14531712,454,0,2,3144,1032,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14555,2,23044,1244376,73,851000000,73851000000.0,5,7385,9107,491778,303,1,2,6585209,118517753,317,4055.0,4372.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15155,1,30137,33229058,69,54000000,69054000000.0,3,11471,13340,14648120,444,1,1,7508250,6822532,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32793,1,428,41944,438,468000000,438000000000.0,6,2364,30,2940,1,1,2,37917,34562,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31041,2,776,76048,793,164000000,793000000000.0,5,4942,30,2940,1,1,2,133753149,14408,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10026,2,44980,46869160,143,392000000,143000000000.0,4,1931,9439,9835438,314,0,2,3649,1242,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
6462,2,450,44100,461,599000000,462000000000.0,7,3421,29,2842,0,0,3,56525,249244153,0,2535.0,2535.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
24581,2,109761,124617354,256,245000000,256000000000.0,11,10817,13342,14743060,444,1,3,4162616,101011293,169,3922.0,4091.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29532,1,517,50666,530,115000000,530000000000.0,3,1057,30,2940,1,1,1,135517132,53588,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11965,2,31826,33926516,70,657000000,70657000000.0,2,2242,13525,14417650,450,0,1,4036,1562,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10599,1,63173,70662610,144,521000000,145000000000.0,5,32,13460,14753496,448,1,2,977002,21812248,174,3922.0,4096.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2608,1,75166,80126956,167,17000000,167000000000.0,3,2375,13442,14329172,448,0,1,3514,1172,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33183,2,711,69678,728,557000000,729000000000.0,9,2390,29,2842,0,1,4,134728064,135542866,1,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
14315,1,473,583154,1,302000000,1302000000.0,3,22,0,0,0,1,1,3096,1032,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33993,2,798,78204,818,382000000,818000000000.0,3,3034,29,2842,0,1,1,406546169,270410324,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31341,2,412,40376,422,733000000,423000000000.0,3,4942,29,2842,0,1,3,106799,135566141,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24990,1,540,52920,553,238000000,553000000000.0,4,2997,30,2940,1,1,1,6200,131362756,0,2094.0,2094.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33363,2,984,96432,1008,543000000,1010000000000.0,11,3024,29,2842,0,1,3,212324,135671876,2,2.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10116,2,127378,135784948,282,912000000,283000000000.0,3,1931,13528,14420848,450,0,4,3609,3413,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27347,1,547,53606,561,208000000,561000000000.0,3,948,29,2842,0,1,1,135520038,56498,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30462,2,9,882,9,729000000,9729000000.0,7,2059,0,0,0,1,2,6192,2446,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24461,1,38185,42079802,85,902000000,85902000000.0,3,51,13401,14749850,446,1,2,3582,1332,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30381,2,130,12740,132,982000000,133000000000.0,6,4920,30,2940,1,1,2,133740556,2060,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11485,1,72370,77146420,160,722000000,161000000000.0,3,1943,13533,14426178,451,0,1,4047,143926620,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10056,2,100312,106932592,222,908000000,223000000000.0,4,1931,13308,14186328,443,0,4,3959,233265711,0,2600.0,2600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32763,1,301,29498,308,515000000,309000000000.0,6,2364,30,2940,1,1,3,74032829,74963,2816,1.0,2817.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9876,2,64567,68828422,143,113000000,143000000000.0,3,1910,13526,14418716,450,0,1,3472,1332,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12025,2,58691,62564606,130,661000000,131000000000.0,2,2242,13478,14367548,449,0,3,3590,3926,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15695,1,8459,490622,29,767000000,29767000000.0,3,16540,6163,357454,205,1,2,13330713,292975868,96,89.0,185.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
41133,1,71878,4744160,233,341000000,233000000000.0,6,8050,9205,607566,306,1,3,180208832,7609652,7959,327.0,8286.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2578,2,61577,65641082,136,398000000,136000000000.0,4,1814,13529,14421914,450,0,1,3514,1172,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7717,2,11902,642708,31,928000000,31928000000.0,11,25224,11351,612954,378,1,2,9692,7022068,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10116,2,72913,75975346,233,395000000,233000000000.0,3,1931,9314,9705188,310,0,4,3539,3413,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10086,1,113885,121401410,253,263000000,253000000000.0,2,1931,13538,14431508,451,0,3,3875,121630127,0,3838.0,3838.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9786,2,23884,25460344,53,104000000,53104000000.0,2,1109,13430,14316380,447,0,1,3273,1262,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31543,2,34058,1839132,59,716000000,59716000000.0,11,18351,17900,966600,596,1,3,308896143,323952080,804,12289.0,13093.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3369,2,97683,104130078,216,429000000,216000000000.0,2,7916,13529,14421914,450,0,2,5760,526874546,0,3838.0,3838.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11425,2,45280,48268480,100,552000000,101000000000.0,4,1943,13535,14428310,451,0,1,3775,1242,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14615,2,43745,2537210,136,500000000,137000000000.0,5,7385,8815,511270,293,1,2,8892993,148141899,301,3831.0,4132.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
10086,1,113885,121401410,253,263000000,253000000000.0,2,1931,13538,14431508,451,0,4,4001,243020957,0,2601.0,2601.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30612,2,858,84084,879,947000000,880000000000.0,7,2063,29,2842,0,1,1,105803,135561902,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29562,2,644,63112,660,158000000,660000000000.0,5,1057,29,2842,0,1,3,270967102,60564,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29262,1,86933,90584186,306,438000000,306000000000.0,4,1057,8963,9339446,298,1,1,64961461,26932,2485,0.0,2485.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
42215,2,111118,122966692,251,287000000,251000000000.0,4,13231,13259,14503510,441,1,3,17847713,424323083,174,3926.0,4100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2668,1,102161,108903626,227,23000000,227000000000.0,4,2385,13466,14354756,448,0,2,3694,1242,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42215,2,42922,2317788,151,29000000,151000000000.0,4,13231,8955,483570,298,1,4,147037882,173313879,4056,174.0,4230.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
27137,1,118453,123428026,398,275000000,398000000000.0,4,948,9084,9465528,302,1,3,39655,219495359,0,5027.0,5027.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
34173,1,974,95452,998,369000000,998000000000.0,3,3034,29,2842,0,1,1,106189,135562112,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32883,2,418,40964,428,526000000,429000000000.0,11,2364,29,2842,0,1,4,132609390,133424178,2832,2832.0,5664.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34113,2,915,89670,938,372000000,938000000000.0,3,3034,29,2842,0,1,1,406546169,270410324,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3309,2,70618,75278788,156,423000000,156000000000.0,2,7916,13522,14414452,450,0,2,435556930,5130,6438,0.0,6438.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
42245,2,88952,5871356,281,268000000,281000000000.0,4,13231,9443,623238,314,1,1,469131913,34047762,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9906,2,77952,83096832,173,114000000,173000000000.0,4,1931,13385,14268410,446,0,3,35264510,3446,3839,0.0,3839.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11965,2,31826,33926516,70,657000000,70657000000.0,2,2242,13525,14417650,450,0,2,4602,279386824,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12025,2,58691,62564606,130,661000000,131000000000.0,2,2242,13478,14367548,449,0,2,4602,279386824,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3279,1,57251,61029566,127,134000000,127000000000.0,2,7916,13491,14381406,449,0,4,5144,496653074,0,10239.0,10239.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2859,2,48412,51607192,125,91000000,125000000000.0,4,4440,5387,5742542,179,0,2,4123,1312,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
27227,2,528,51744,541,243000000,541000000000.0,5,948,30,2940,1,1,2,4828,1312,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2859,1,48460,51658360,125,674000000,126000000000.0,3,4440,5387,5742542,179,0,1,4013,1492,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
25361,1,86644,5718648,264,22000000,264000000000.0,3,16567,10039,662574,334,1,2,5736373,129621196,176,3928.0,4104.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3189,1,16808,17917328,37,126000000,37126000000.0,2,7503,13538,14431508,451,0,2,342890710,4892,3838,0.0,3838.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34113,2,915,89670,938,390000000,938000000000.0,3,3034,29,2842,0,1,4,270304229,270976403,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24701,1,93648,6181260,326,205000000,326000000000.0,3,10817,1248,82368,41,1,3,146939809,6186824,467,20.0,487.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
32553,1,95,9310,98,525000000,98525000000.0,5,2332,29,2842,0,1,3,33194,33320,1,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10749,2,86993,4697622,140,252000000,140000000000.0,11,4357,18328,989712,610,1,3,9461987,127772870,458,4452.0,4910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
31693,1,122450,6612300,208,765000000,209000000000.0,7,18351,16724,903096,557,1,1,452101259,27370948,2992,370.0,3362.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7567,2,13702,15591740,32,189000000,32189000000.0,5,12130,12802,14556468,426,1,4,154602314,62018574,297,7826.0,8123.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10056,2,100312,106932592,222,908000000,223000000000.0,4,1931,13308,14186328,443,0,2,3719,1242,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10146,2,82158,85608636,263,397000000,263000000000.0,3,1931,9245,9633290,308,0,2,3413,3539,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
25110,1,654,64092,673,207000000,673000000000.0,3,3009,30,2940,1,1,3,135531596,71974,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30372,2,624,61152,639,929000000,640000000000.0,5,2053,29,2842,0,1,1,105719,135561902,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25110,1,657,64386,673,262000000,673000000000.0,3,3009,30,2940,1,1,3,135531596,71974,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31453,1,39076,2579220,120,383000000,120000000000.0,9,10692,9719,641490,323,1,1,176883510,7933768,11607,607.0,12214.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33063,2,642,62916,658,495000000,658000000000.0,7,2364,29,2842,0,1,1,271120458,270302356,2,2.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33903,2,710,69580,728,375000000,728000000000.0,3,3034,29,2842,0,1,3,278285,135737823,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27077,2,74045,76886794,291,177000000,291000000000.0,6,948,9159,9515358,305,1,2,4555,1242,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
11425,2,45280,48268480,100,552000000,101000000000.0,4,1943,13535,14428310,451,0,3,4295,354583059,0,16577.0,16577.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41524,2,120513,6989754,422,920000000,423000000000.0,5,8050,7657,444106,255,1,1,468117352,33503310,280,150.0,430.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41283,2,68299,3961342,231,611000000,232000000000.0,7,8050,9002,522116,300,1,3,12224495,288804095,174,4054.0,4228.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30793,1,57651,63745654,130,658000000,131000000000.0,3,3982,13220,14621768,440,1,3,63873130,2819374,3919,169.0,4088.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33303,2,125,12250,128,312000000,128000000000.0,11,3024,30,2940,1,1,4,144416274,161339396,2578,2718.0,5296.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30912,2,448,43904,459,811000000,460000000000.0,3,2063,29,2842,0,1,1,106006,135561902,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24480,1,41,4018,42,965000000,42965000000.0,3,22,29,2842,0,1,3,8344,8428,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7597,2,27004,30432936,62,191000000,62191000000.0,7,12138,13302,14841196,443,1,1,91638708,3504654,9459,399.0,9858.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11365,2,63278,67454348,140,394000000,140000000000.0,3,1790,13529,14421914,450,0,4,232675091,4043,14134,0.0,14134.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9906,1,32914,35086324,73,246000000,73246000000.0,2,1931,13385,14268410,446,0,2,3472,1172,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11485,2,72346,77120836,160,559000000,161000000000.0,4,1943,13533,14426178,451,0,2,3795,1492,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10086,2,113850,121364100,252,911000000,253000000000.0,3,1931,13538,14431508,451,0,1,3759,1402,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2548,1,48195,51375870,107,13000000,107000000000.0,3,1814,13650,14550900,455,0,3,55083573,3395,4800,0.0,4800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5832,1,129988,135447496,451,624000000,452000000000.0,2,1264,6844,7131448,228,1,1,5626,135462068,0,1875.0,1875.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
11425,1,90333,96294978,200,744000000,201000000000.0,3,1943,13534,14427244,451,0,2,4095,82306108,0,2587.0,2587.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11365,2,18282,19488612,40,549000000,40549000000.0,3,1790,13529,14421914,450,0,1,4005,139616712,0,3838.0,3838.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31543,2,112305,124640074,260,509000000,261000000000.0,11,18351,13310,14608428,443,1,2,317824074,162540066,12289,804.0,13093.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2649,1,86521,92231386,217,334000000,217000000000.0,4,2385,2369,2525354,78,0,1,436255287,2250,6126,0.0,6126.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
30432,1,131585,135615330,1430,163000000,1430000000000.0,5,2053,30,2940,1,1,1,135624673,160716,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
11455,2,24976,26024992,80,686000000,80686000000.0,4,1943,9242,9630164,308,0,2,3845,1402,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
42185,1,69770,4605344,221,257000000,221000000000.0,3,13231,9283,612750,309,1,1,6159213,154002946,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3189,2,16653,17752098,36,411000000,36411000000.0,2,7503,13538,14431508,451,0,2,66074396,4220,3838,0.0,3838.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31663,2,124857,136815522,280,532000000,281000000000.0,7,18351,13486,14756484,449,1,3,318523832,453499235,446,4431.0,4877.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31903,1,128231,7437398,465,483000000,465000000000.0,5,18351,7304,423632,243,1,1,463192367,33327906,426,229.0,655.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32883,2,467,45766,478,485000000,478000000000.0,11,2364,29,2842,0,1,1,249988430,249170398,5677,5677.0,11354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34023,1,827,81046,848,392000000,848000000000.0,3,3034,29,2842,0,1,3,135749541,290003,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11499,2,88618,5848968,274,356000000,274000000000.0,4,6696,9922,654876,330,1,1,469239331,38120106,0,131.0,131.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28338,2,131703,135626894,1551,393000000,1550000000000.0,7,2800,29,2842,0,1,3,271174963,256417,1,1.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
11305,1,36282,38676612,80,736000000,80736000000.0,2,1306,13536,14429376,451,0,3,3404,3236,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
